title,company,location,date,url,department,workplace_type,source,description,position_type
מנהל/ת פרויקט/סקווט CRM,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50400315,חטיבת טכנולוגיות מערכות מידע וחדשנות,onsite,phoenix,תחום חטיבת טכנולוגיות מערכות מידע וחדשנות תפקיד מנהל/ת פרויקט/סקווט CRM מיקום המשרה ראשון לציון,
חשב/ת שכר,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50038898,כספים,onsite,phoenix,תחום כספים תפקיד חשב/ת שכר מיקום המשרה ראשון לציון,
איש/ת מכירות,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50066566,כספים,onsite,phoenix,תחום כספים תפקיד איש/ת מכירות מיקום המשרה ראשון לציון,
"עו""ד",הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50042296,מערך תביעות ראשי,onsite,phoenix,"תחום מערך תביעות ראשי תפקיד עו""ד מיקום המשרה ראשון לציון",
מנהל/ת פרוייקטים,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50058928,כספים,onsite,phoenix,תחום כספים תפקיד מנהל/ת פרוייקטים מיקום המשרה ראשון לציון,
מיישב/ת תביעות,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50008375,מערך תביעות ראשי,onsite,phoenix,תחום מערך תביעות ראשי תפקיד מיישב/ת תביעות מיקום המשרה ראשון לציון,
מיישב/ת תביעות דרישה בשם,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50047970,מערך תביעות ראשי,onsite,phoenix,תחום מערך תביעות ראשי תפקיד מיישב/ת תביעות דרישה בשם מיקום המשרה ראשון לציון,
ראש צוות מעבר עמיתים,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50008862,תחום חסכון ארוך טווח וסיכוני חיים,onsite,phoenix,תחום תחום חסכון ארוך טווח וסיכוני חיים תפקיד ראש צוות מעבר עמיתים מיקום המשרה ראשון לציון,
מנהל/ת מערכות ותהליכים,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50400311,כספים,onsite,phoenix,תחום כספים תפקיד מנהל/ת מערכות ותהליכים מיקום המשרה ראשון לציון,
מיישב/ת תביעות חיות מחמד,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50075226,מערך תביעות ראשי,onsite,phoenix,תחום מערך תביעות ראשי תפקיד מיישב/ת תביעות חיות מחמד מיקום המשרה ראשון לציון,
אנליסט/ית נתוני השקעות,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50400312,כספים,onsite,phoenix,תחום כספים תפקיד אנליסט/ית נתוני השקעות מיקום המשרה ראשון לציון,
רכז/ת תפעול אשראי לא סחיר,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50069930,כספים,onsite,phoenix,תחום כספים תפקיד רכז/ת תפעול אשראי לא סחיר מיקום המשרה ראשון לציון,
מנהל/ת חשבונות,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50007836,כספים,onsite,phoenix,תחום כספים תפקיד מנהל/ת חשבונות מיקום המשרה ראשון לציון,
מנהל/ת חשבונות ראשית,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50005102,כספים,onsite,phoenix,תחום כספים תפקיד מנהל/ת חשבונות ראשית מיקום המשרה ראשון לציון,
רכז/ת גזברות,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50005169,כספים,onsite,phoenix,תחום כספים תפקיד רכז/ת גזברות מיקום המשרה ראשון לציון,
מיישם/ת מסעות לקוח,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50055729,SMART,onsite,phoenix,תחום SMART תפקיד מיישם/ת מסעות לקוח מיקום המשרה ראשון לציון,
רפרנט/ית בק אופיס,הפניקס,ראשון לציון,2026-07-01,https://www.fnx.co.il/career/open-positions/50067030,תחום חסכון ארוך טווח וסיכוני חיים,onsite,phoenix,תחום תחום חסכון ארוך טווח וסיכוני חיים תפקיד רפרנט/ית בק אופיס מיקום המשרה ראשון לציון,
