title,company,location,date,url,department,workplace_type,source,description,position_type
אח/ות מוסמך/ת למרפאת הוד השרון,קופת חולים מאוחדת,נתניה,2026-05-10,https://www.meuhedet.co.il/?id=13134&j=1,סיעוד,onsite,meuhedet,,
עובד אחזקה - מחוז צפון,קופת חולים מאוחדת,חיפה,2026-05-10,https://www.meuhedet.co.il/?id=13136&j=1,אחזקה ומשק,onsite,meuhedet,,
מתאמת שירות אישי מרפאת הטורים,קופת חולים מאוחדת,ירושלים,2026-05-10,https://www.meuhedet.co.il/?id=13137&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
"אח/ות מוסמך/ת למלר""ד רוטשילד פתח תקווה",קופת חולים מאוחדת,פתח תקווה,2026-05-10,https://www.meuhedet.co.il/?id=13138&j=1,סיעוד,onsite,meuhedet,,
"למרפאת שיניים מאוחדת אשדוד ט""ז דרוש/ה מנהל/ת מרפאת שיניים",קופת חולים מאוחדת,אשדוד,2026-05-10,https://www.meuhedet.co.il/?id=13139&j=1,רפואת שיניים,onsite,meuhedet,,
למרפאת שיניים מאוחדת אשדוד טז דרוש/ה סייע/ת אחראי/ת לרופא שיניים,קופת חולים מאוחדת,אשדוד,2026-05-10,https://www.meuhedet.co.il/?id=13140&j=1,רפואת שיניים,onsite,meuhedet,,
אח/ות מוסמכ/ת - מרפאת זכרון יעקב,קופת חולים מאוחדת,זכרון יעקב,2026-05-10,https://www.meuhedet.co.il/?id=13144&j=1,סיעוד,onsite,meuhedet,,
מנהל.ת מרפאת ברנע- אשקלון,קופת חולים מאוחדת,אשקלון,2026-05-09,https://www.meuhedet.co.il/?id=13122&j=1,ניהול מרפאה / מכון,onsite,meuhedet,,
סייע/ת בבית מרקחת כאבול,קופת חולים מאוחדת,כאבול,2026-05-04,https://www.meuhedet.co.il/?id=13111&j=1,רוקחות,onsite,meuhedet,,
"אח/ות מוסמך/ת למלר""ד רוטשילד פתח תקווה",קופת חולים מאוחדת,פתח תקווה,2026-05-03,https://www.meuhedet.co.il/?id=13098&j=1,סיעוד,onsite,meuhedet,,
דרוש/ה במאוחדת רפואת שיניים מנהל/ת אדמיניסטרטיבי/ת- אשדוד טז,קופת חולים מאוחדת,אשדוד,2026-05-03,https://www.meuhedet.co.il/?id=13100&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
"פיזיותרפיסט/ית להתפתחות הילד, מודיעין עילית",קופת חולים מאוחדת,מודיעין עילית,2026-05-03,https://www.meuhedet.co.il/?id=13103&j=1,פיזיותרפיה,onsite,meuhedet,,
פיזיותרפיסטי/ית להתפתחות הילד אלעד,קופת חולים מאוחדת,אלעד,2026-05-03,https://www.meuhedet.co.il/?id=13104&j=1,פיזיותרפיה,onsite,meuhedet,,
"רכז.ת רכש והתקשרויות אגף השב""ן - מטה",קופת חולים מאוחדת,ראשון לציון,2026-05-03,https://www.meuhedet.co.il/?id=13105&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
"מ""מ מנהל/ת סיעוד עם כפיפים לצור יצחק וכפר סבא הירוקה",קופת חולים מאוחדת,כפר סבא,2026-05-02,https://www.meuhedet.co.il/?id=13089&j=1,סיעוד,onsite,meuhedet,,
יועץ.ת פיתוח ארגוני,קופת חולים מאוחדת,תל אביב,2026-05-02,https://www.meuhedet.co.il/?id=13090&j=1,משאבי אנוש,onsite,meuhedet,,
"מ""מ מתאמ/ת שירות אישי למרפאת מרום שיר בבני ברק",קופת חולים מאוחדת,בני ברק,2026-05-02,https://www.meuhedet.co.il/?id=13091&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
"מתאמת שירות לברה""ן נתניה",קופת חולים מאוחדת,נתניה,2026-05-02,https://www.meuhedet.co.il/?id=13092&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
"מ""מ מתאמ/ת שירות אישי למרפאת הקשתות בני ברק",קופת חולים מאוחדת,בני ברק,2026-05-02,https://www.meuhedet.co.il/?id=13096&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
מתאמת שירות אישי בבית מרקחת הטורים,קופת חולים מאוחדת,ירושלים,2026-04-29,https://www.meuhedet.co.il/?id=13086&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
טכנאי/ת צפיפות עצם למכון הסקר- מרכז המכונים ראם,קופת חולים מאוחדת,רחובות,2026-04-29,https://www.meuhedet.co.il/?id=13087&j=1,רנטגן,onsite,meuhedet,,
מרפא/ה בעיסוק למודיעין נופים,קופת חולים מאוחדת,מודיעין,2026-04-28,https://www.meuhedet.co.il/?id=13078&j=1,ריפוי בעיסוק,onsite,meuhedet,,
פרמדיק/ית במכון MRI CT - מרכז המכונים ראם,קופת חולים מאוחדת,רחובות,2026-04-28,https://www.meuhedet.co.il/?id=13080&j=1,כללי,onsite,meuhedet,,
קלינאי/ת תקשורת למכון השיקום - מרכז המכונים ראם,קופת חולים מאוחדת,רחובות,2026-04-28,https://www.meuhedet.co.il/?id=13081&j=1,קלינאי תקשורת,onsite,meuhedet,,
"מ""מ מתאמ/ת שירות אישי/ת למרפאת וינגייט באר שבע",קופת חולים מאוחדת,באר שבע,2026-04-28,https://www.meuhedet.co.il/?id=13083&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
אחות למכון סכרת,קופת חולים מאוחדת,רמלה,2026-04-27,https://www.meuhedet.co.il/?id=13072&j=1,סיעוד,onsite,meuhedet,,
מנהל/ת התפתחות הילד ונוירולוגיית ילדים - חטיבת רפואה,קופת חולים מאוחדת,תל אביב,2026-04-26,https://www.meuhedet.co.il/?id=13060&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
"רכזת מש""א במחוז צפון",קופת חולים מאוחדת,חדרה,2026-04-26,https://www.meuhedet.co.il/?id=13069&j=1,משאבי אנוש,onsite,meuhedet,,
"מ""מ רואה חשבון במחלקת חשבונאות ראשית, חטיבת כספים",קופת חולים מאוחדת,תל אביב,2026-04-26,https://www.meuhedet.co.il/?id=13070&j=1,כספים,onsite,meuhedet,,
מתאמ/ת שירות אישי/ת- מרפאת גבעת שאול ירושלים,קופת חולים מאוחדת,גבעת שאול ירושלים,2026-04-25,https://www.meuhedet.co.il/?id=13054&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
"מ""מ מתאמ/ת שירות אישי/ת- מרפאת בית ישראל ירושלים",קופת חולים מאוחדת,בית ישראל ירושלים,2026-04-25,https://www.meuhedet.co.il/?id=13056&j=1,פקידות ואדמניסטרציה,onsite,meuhedet,,
